sample,cellBC,detection_rate,centroid_z,n_layers,volume
M1-1,M1-1-4500,0.3076923076923077,-4.542493291046574,15,1126.3068239999964
M1-1,M1-1-4502,0.7692307692307693,-4.423201390229779,17,1423.0649040000071
M1-1,M1-1-4504,0.6923076923076923,-4.321419455252935,16,1765.4357999999957
M1-1,M1-1-4508,0.46153846153846156,-5.887483296213807,13,986.9953920000064
M1-1,M1-1-4513,0.38461538461538464,-1.0707700253948953,20,1276.7741615999996
M1-1,M1-1-4515,0.38461538461538464,-4.143232407023368,17,1192.4728847999993
M1-1,M1-1-4519,0.6153846153846154,-6.634512805416543,16,933.414071999996
M1-1,M1-1-4520,0.3076923076923077,-6.343134944018864,12,746.0717952000003
M1-1,M1-1-4522,0.46153846153846156,-1.2103295225285773,18,1225.7757360000105
M1-1,M1-1-4524,0.46153846153846156,-5.715543274449819,14,1113.7220832000005
M1-1,M1-1-4530,0.8461538461538461,-1.114439593076087,20,2479.523668800012
M1-1,M1-1-4533,0.38461538461538464,-7.267577137076373,11,651.8785824000003
M1-1,M1-1-4534,0.46153846153846156,-6.674632600134466,11,572.1385872000028
M1-1,M1-1-4535,0.6153846153846154,1.859466991813272,20,1261.9912127999953
M1-1,M1-1-4537,0.3076923076923077,-8.314458272327956,10,600.5504256000027
M1-1,M1-1-4540,0.46153846153846156,-7.4975915272299325,11,724.0692778065943
M1-1,M1-1-4541,0.5384615384615384,-8.391232227488144,9,556.5862655999928
M1-1,M1-1-4544,0.5384615384615384,-7.445236297750278,11,727.9365791999996
M1-1,M1-1-4545,0.9230769230769231,-2.2462041659493943,18,1276.939027200003
M1-1,M1-1-4546,0.8461538461538461,0.8839746093749936,20,2250.9649920000097
M1-1,M1-1-4547,0.38461538461538464,-0.0338985775134578,20,1367.61510720001
M1-1,M1-1-4550,0.6923076923076923,3.688587075575031,18,1505.222928
M1-1,M1-1-4551,0.46153846153846156,-7.898654888576598,10,547.4637024000042
M1-1,M1-1-4553,0.7692307692307693,-3.720854400990597,17,1065.141686400004
M1-1,M1-1-4557,0.38461538461538464,-7.549736557199572,11,761.4042960000074
M1-1,M1-1-4559,0.5384615384615384,-1.525109331024031,20,1269.1903440000062
M1-1,M1-1-4561,0.46153846153846156,-8.284718183159066,9,544.4836315611195
M1-1,M1-1-4562,0.6923076923076923,-4.595328386919476,16,1199.891836800006
M1-1,M1-1-4566,0.7692307692307693,-4.756607483292049,16,1746.32117345737
M1-1,M1-1-4567,0.5384615384615384,-7.169613471106024,12,861.5876255999979
M1-1,M1-1-4570,0.6153846153846154,-6.242788835761147,14,988.4242271999908
M1-1,M1-1-4571,0.7692307692307693,-4.936190763658304,16,1092.3994656000068
M1-1,M1-1-4573,0.6923076923076923,-5.858832382266261,13,876.3705743999943
M1-1,M1-1-4575,0.46153846153846156,-3.967334669338672,15,1096.905791999994
M1-1,M1-1-4576,0.6153846153846154,-3.90022854591308,16,1339.5348934201345
M1-1,M1-1-4579,0.23076923076923078,-3.709991065328211,19,1045.6325903999998
M1-1,M1-1-4582,0.6153846153846154,-5.674316307336112,14,1139.3861616000054
M1-1,M1-1-4585,0.5384615384615384,-2.5772705430081646,16,1372.341254400007
M1-1,M1-1-4587,0.5384615384615384,-5.501482350521435,15,1409.4536680910223
M1-1,M1-1-4590,0.3076923076923077,-3.5811880752124794,16,1247.977636800004
M1-1,M1-1-4593,0.6923076923076923,-1.8214079074252576,19,1595.6791872000138
M1-1,M1-1-4594,0.6153846153846154,-1.7071171420659057,18,1190.6593632000051
M1-1,M1-1-4600,0.46153846153846156,-5.005768658935482,14,1108.8860255999937
M1-1,M1-1-4603,0.6923076923076923,-1.761796075085334,20,1030.5199103999896
M1-1,M1-1-4604,0.23076923076923078,-2.458233262049684,19,1670.3633039999957
M1-1,M1-1-4605,0.6153846153846154,-3.9888738127543983,15,1215.0594719999958
M1-1,M1-1-4606,0.7692307692307693,4.713861528852156,15,1143.7825775999954
M1-1,M1-1-4608,0.6153846153846154,-3.987137059007198,16,1056.1290336000006
M1-1,M1-1-4609,0.38461538461538464,-8.081681681681678,9,658.802937600002
M1-1,M1-1-4610,0.7692307692307693,-6.4562365537599415,14,1098.3895824000022
M1-1,M1-1-4611,0.3076923076923077,-6.347173284249272,17,835.9785024000051
M1-1,M1-1-4612,0.7692307692307693,0.4028901580555242,20,2068.7885040000047
M1-1,M1-1-4613,0.38461538461538464,-5.811565865782931,13,994.963896000005
M1-1,M1-1-4616,0.23076923076923078,-9.280599571734491,8,256.6407839999992
M1-1,M1-1-4617,0.6923076923076923,-7.718959250047831,11,1149.0033215999936
M1-1,M1-1-4620,0.6923076923076923,-0.1771629155482041,18,1330.740167999999
M1-1,M1-1-4624,0.6153846153846154,-6.095208750577726,13,1070.1426096000075
M1-1,M1-1-4633,0.6923076923076923,-5.867377366930072,14,1474.3381055999942
M1-1,M1-1-4638,0.38461538461538464,-8.521461111571274,8,663.4741295999976
M1-1,M1-1-4642,0.8461538461538461,-1.2822261059034312,20,2421.271156800011
M1-1,M1-1-4643,0.8461538461538461,-1.1045930058782472,20,2206.3413696
M1-1,M1-1-4645,0.6153846153846154,-2.971700421367406,18,1212.9162192000065
M1-1,M1-1-4649,0.7692307692307693,-9.383062217004865,8,655.3957152000049
M1-1,M1-1-4657,0.5384615384615384,-6.601556880775713,13,1207.2008784000031
M1-1,M1-1-4659,0.46153846153846156,-3.974256540210179,19,1474.6678367999953
M1-1,M1-1-4660,0.46153846153846156,-3.981485803189415,16,1271.6083727999928
M1-1,M1-1-4666,0.6153846153846154,-7.415335740072208,11,1141.6942799999977
M1-1,M1-1-4669,0.8461538461538461,-3.1828468838163486,18,1071.3516240000022
M1-1,M1-1-4671,0.9230769230769231,-4.452654665082711,14,1202.7495071999952
M1-1,M1-1-4672,0.5384615384615384,-4.001284006099015,17,1369.5934944000028
M1-1,M1-1-4675,0.9230769230769231,-2.34639652215532,17,1377.8917295999995
M1-1,M1-1-4677,0.5384615384615384,2.7975978463450004,20,1857.650625599996
M1-1,M1-1-4684,0.5384615384615384,-5.835388874905627,14,1091.685048000002
M1-1,M1-1-4685,0.5384615384615384,4.227313171257834,20,1222.9180655999985
M1-1,M1-1-4688,0.38461538461538464,-4.095184829153195,20,1257.7047071999978
M1-1,M1-1-4690,0.38461538461538464,-5.24417316998735,16,1260.507422400009
M1-1,M1-1-4691,0.38461538461538464,-5.446166277608186,13,1224.182035200001
M1-1,M1-1-4694,0.6153846153846154,-3.9981196660964016,15,1391.541128780823
M1-1,M1-1-4695,0.6923076923076923,-6.706452560462157,12,1122.514915200003
M1-1,M1-1-4696,0.46153846153846156,-9.350624063904132,6,440.3010624000023
M1-1,M1-1-4697,0.46153846153846156,-6.424720412331012,13,1130.2086431999992
M1-1,M1-1-4698,0.6153846153846154,-6.919769803656063,12,974.0259648000048
M1-1,M1-1-4700,0.6153846153846154,0.811991821024786,20,1827.590131200004
M1-1,M1-1-4701,0.6923076923076923,-6.812598425196838,11,879.3931103999979
M1-1,M1-1-4704,0.8461538461538461,-3.248931291226678,18,1941.182529599994
M1-1,M1-1-4706,0.7692307692307693,-1.0380457836612196,20,2254.207348799992
M1-1,M1-1-4707,0.38461538461538464,-6.074330612556254,13,720.407716799999
M1-1,M1-1-4716,0.46153846153846156,-7.818999151823579,9,1166.259254399998
M1-1,M1-1-4735,0.3076923076923077,-3.1343371425768747,15,1120.4815727999971
M1-1,M1-1-4736,0.6923076923076923,1.963137123184173,18,1308.9229536000114
M1-1,M1-1-4738,0.7692307692307693,-2.4697970140818737,15,1166.8637615999924
M1-1,M1-1-4740,0.7692307692307693,-2.064370905425836,16,1308.5932224000048
M1-1,M1-1-4742,0.38461538461538464,4.411963160445967,18,1133.7257760000005
M1-1,M1-1-4743,0.6153846153846154,3.132459449264416,19,2330.9797632000013
M1-1,M1-1-4746,0.23076923076923078,-2.9592711920897723,15,989.3035103999988
M1-1,M1-1-4747,0.7692307692307693,-0.2323583486545063,19,1315.1878464000013
M1-1,M1-1-4748,0.5384615384615384,-0.3969857661177892,18,1181.4268895999949
M1-1,M1-1-4749,0.6923076923076923,0.0065827151975125,19,1592.8764719999876
M1-1,M1-1-4752,0.8461538461538461,-2.774989609789892,16,1190.0548559999984
M1-1,M1-1-4753,0.6923076923076923,-0.6514989522302468,18,1285.01744160001
M1-1,M1-1-4755,0.5384615384615384,-2.455271565495221,17,1444.882118399998
M1-1,M1-1-4757,0.5384615384615384,-0.619520342040214,19,1645.248777600001
M1-1,M1-1-4759,0.6153846153846154,-3.0675854614241413,14,1220.170305599996
M1-1,M1-1-4761,0.6153846153846154,-0.2464459788789505,19,2164.795238399991
M1-1,M1-1-4770,0.38461538461538464,-1.3269532034545144,16,1094.4877631999966
M1-1,M1-1-4771,0.6153846153846154,2.577698994375341,18,1612.110791999996
M1-1,M1-1-4779,0.6923076923076923,0.3411568219775826,17,1612.3306127999963
M1-1,M1-1-4782,0.3076923076923077,1.7493957820329888,18,1722.5357968666992
M1-1,M1-1-4784,0.38461538461538464,3.9070608695652216,17,947.9771999999964
M1-1,M1-1-4786,0.5384615384615384,1.7612553091080696,17,1397.4008256000018
M1-1,M1-1-4788,0.7692307692307693,0.8805015673981303,17,1314.8031600000063
M1-1,M1-1-4791,0.6153846153846154,3.801644895984512,17,1363.1087808000034
M1-1,M1-1-4793,0.38461538461538464,2.383309352517989,17,1145.8159199999996
M1-1,M1-1-4795,0.6153846153846154,2.426652834103564,17,1165.3799712000034
M1-1,M1-1-4796,0.6153846153846154,1.506254620730452,17,1114.9860528000042
M1-1,M1-1-4797,0.6153846153846154,0.92008380338438,17,1704.9850799999942
M1-1,M1-1-4798,0.46153846153846156,2.124086112283665,17,1301.8886879999952
M1-1,M1-1-4801,0.8461538461538461,1.695221632300305,17,1335.2464943999971
M1-1,M1-1-4804,0.5384615384615384,0.0577093323496796,17,1191.8683775999978
M1-1,M1-1-4806,0.46153846153846156,1.168234979019744,17,1231.106390399993
M1-1,M1-1-4807,0.6923076923076923,1.9315173163534856,17,1769.282664
M1-1,M1-1-4809,0.7692307692307693,1.0014117647058955,17,1261.2218399999936
M1-1,M1-1-4816,0.6923076923076923,3.37156973751929,16,1601.6693040000064
M1-1,M1-1-4817,0.23076923076923078,-0.1154750955999858,14,1135.3194767999958
M1-1,M1-1-4818,0.38461538461538464,2.448288139101648,16,1327.4428559999958
M1-1,M1-1-4819,0.5384615384615384,3.239781401804295,16,1267.0470911999998
M1-1,M1-1-4820,0.6923076923076923,3.864790034436101,15,1348.3418262684536
M1-1,M1-1-4822,0.7692307692307693,1.457146670225531,16,1235.3379408000012
M1-1,M1-1-4824,0.9230769230769231,2.5568981481481456,16,1424.4387839999931
M1-1,M1-1-4828,0.5384615384615384,3.349056450959745,16,1357.0637087999987
M1-1,M1-1-4830,0.7692307692307693,2.6441720740206813,16,1372.011523199992
M1-1,M1-1-4837,0.3076923076923077,3.719848414105573,14,1250.309646038097
M1-1,M1-1-4839,0.38461538461538464,4.365881905405987,14,1300.1850767999942
M1-1,M1-1-4842,0.6923076923076923,2.5294939527503653,15,1182.571018403294
M1-1,M1-1-4844,0.46153846153846156,3.894059606677029,15,813.1720944000034
M1-1,M1-1-4845,0.5384615384615384,3.610917055090711,15,978.5872464000024
M1-1,M1-1-4847,0.46153846153846156,0.5459241865145802,12,982.9287072000006
M1-1,M1-1-4850,0.38461538461538464,2.9848246020707783,15,1066.8452976000085
M1-1,M1-1-4852,0.6923076923076923,1.7881890818193888,15,1231.161345599994
M1-1,M1-1-4853,0.8461538461538461,4.129939783067916,13,1517.657637911473
M1-1,M1-1-4854,0.5384615384615384,4.321253602305476,15,1525.5563520000014
M1-1,M1-1-4857,0.5384615384615384,2.1193698240436425,15,1693.4133109732002
M1-1,M1-1-4860,0.5384615384615384,4.637472955430577,14,1270.0146720000037
M1-1,M1-1-4862,0.6153846153846154,5.838999485494913,12,1388.5530383999912
M1-1,M1-1-4865,0.6153846153846154,4.692134395028159,14,1697.785948800003
M1-1,M1-1-4866,0.3076923076923077,1.8636331816590848,14,628.0280256000012
M1-1,M1-1-4868,0.38461538461538464,4.392898872333672,14,1213.465771199998
M1-1,M1-1-4870,0.5384615384615384,4.320208217140736,14,886.8120623999957
M1-1,M1-1-4871,0.6153846153846154,4.078859343039361,14,913.4653344000064
M1-1,M1-1-4873,0.8461538461538461,4.345514123356415,14,1324.9149167999942
M1-1,M1-1-4877,0.46153846153846156,3.8407579416682185,14,1183.2953664000015
M1-1,M1-1-4881,0.6923076923076923,2.864919043947574,14,1140.4303103999991
M1-1,M1-1-4882,0.6153846153846154,4.334981255143408,14,1803.0251567999908
M1-1,M1-1-4884,0.7692307692307693,4.107087031394888,13,1244.5704144000038
M1-1,M1-1-4885,0.46153846153846156,4.203213084810507,13,1323.8158128
M1-1,M1-1-4890,0.6923076923076923,4.308073887780759,13,1267.3768224000016
M1-1,M1-1-4891,0.15384615384615385,5.108223424299537,13,904.177905599994
M1-1,M1-1-4894,0.5384615384615384,4.570999699789851,13,1098.3346271999987
M1-1,M1-1-4895,0.38461538461538464,5.070857953202556,13,1162.5772559999946
M1-1,M1-1-4896,0.23076923076923078,5.448187473689142,13,1174.8872207999905
M1-1,M1-1-4897,0.6153846153846154,4.6018764302059525,13,960.6168959999936
M1-1,M1-1-4898,0.6923076923076923,4.393435365062396,13,1439.881195199997
M1-1,M1-1-4900,0.23076923076923078,4.516510067114094,13,1064.4822239999892
M1-1,M1-1-4902,0.6923076923076923,4.879816647973861,13,1126.9662863999934
M1-1,M1-1-4904,0.6923076923076923,6.762185763429472,9,830.702803200001
M1-1,M1-1-4905,0.7692307692307693,5.615244596131961,13,1159.3348991999933
M1-1,M1-1-4908,0.38461538461538464,4.615863306960976,13,826.5811631999991
M1-1,M1-1-4909,0.46153846153846156,4.63628857873009,13,1118.2284096000008
M1-1,M1-1-4911,0.5384615384615384,4.85872853000223,13,1231.8208080000018
M1-1,M1-1-4913,0.6923076923076923,4.983091392353286,13,1075.1435328000057
M1-1,M1-1-4915,0.6923076923076923,3.8211891134213176,11,940.9429344000004
M1-1,M1-1-4919,0.6923076923076923,5.735149007489637,12,1049.2596335999951
M1-1,M1-1-4920,0.5384615384615384,5.951377863791898,12,961.7755098279218
M1-1,M1-1-4924,0.3076923076923077,5.745669030419515,12,829.2190127999983
M1-1,M1-1-4925,0.46153846153846156,4.601180338258012,12,1387.4539343999943
M1-1,M1-1-4926,0.46153846153846156,5.328811839323464,12,1299.6904799999986
M1-1,M1-1-4928,0.46153846153846156,6.1016179001721165,12,798.2242799999923
M1-1,M1-1-4929,0.6153846153846154,4.82946375957572,12,1119.1076927999982
M1-1,M1-1-4930,0.7692307692307693,5.537578516682996,11,953.6375855999966
M1-1,M1-1-4931,0.5384615384615384,5.292665195378436,12,846.6398111999981
M1-1,M1-1-4935,0.6923076923076923,4.903181189488225,12,953.5826303999984
M1-1,M1-1-4936,0.46153846153846156,5.763685189330873,12,1105.586512791121
M1-1,M1-1-4940,0.46153846153846156,5.638724151385103,12,1126.8014208000093
M1-1,M1-1-4941,0.6923076923076923,4.943340144900622,12,1183.2953663999956
M1-1,M1-1-4945,0.38461538461538464,5.747247171377337,11,871.7037438133721
M1-1,M1-1-4950,0.46153846153846156,6.0332651162790745,11,886.1525999999959
M1-1,M1-1-4951,0.3076923076923077,5.666357814416131,11,806.6324255999941
M1-1,M1-1-4953,0.3076923076923077,6.297200539937787,11,936.3816528000018
M1-1,M1-1-4957,0.46153846153846156,6.087915072213324,11,890.3841504000014
M1-1,M1-1-4958,0.6153846153846154,5.592499259776089,11,1336.7106209618362
M1-1,M1-1-4960,0.46153846153846156,6.63912941360682,11,701.9427695999943
M1-1,M1-1-4961,0.3076923076923077,5.889738124238731,11,721.891507200003
M1-1,M1-1-4962,0.3076923076923077,6.640697674418612,11,907.420262400004
M1-1,M1-1-4963,0.5384615384615384,5.628320115356887,11,1143.3429359999946
M1-1,M1-1-4965,0.46153846153846156,5.810038896091887,11,890.1093743999996
M1-1,M1-1-4967,0.6153846153846154,6.148811518087561,11,1213.7955023999934
M1-1,M1-1-4969,0.3076923076923077,6.551243444425656,11,974.520561599998
M1-1,M1-1-4974,0.23076923076923078,7.0751312649164655,10,575.6557199999978
M1-1,M1-1-4977,0.3076923076923077,7.172133185059208,10,840.1001423999946
M1-1,M1-1-4978,0.46153846153846156,6.053370062647168,10,1236.8766863999963
M1-1,M1-1-4983,0.5384615384615384,6.070495370136111,10,1086.079617599994
M1-1,M1-1-4991,0.3076923076923077,6.604280618311532,10,1109.215756800001
M1-1,M1-1-4995,0.38461538461538464,7.215949367088597,9,520.9752960000037
M1-1,M1-1-4998,0.5384615384615384,7.712933976697672,9,466.9543344000032
M1-1,M1-1-5024,0.3076923076923077,7.900311651754304,8,546.6393744000026
M1-1,M1-1-5028,0.46153846153846156,7.982516507021296,8,590.9332656000039
M1-1,M1-1-5032,0.3076923076923077,8.142932396839335,7,563.3457552000015
M1-1,M1-1-5059,0.38461538461538464,8.294573926070088,6,467.63844960000125
M1-1,M1-1-5096,0.38461538461538464,-5.980036223812113,13,1012.9623691685844
M1-1,M1-1-5097,0.5384615384615384,-3.933896135233539,16,1548.6216215491197
M1-1,M1-1-5098,0.6923076923076923,-6.215288870449123,13,1589.469249600003
M1-1,M1-1-5100,0.6153846153846154,-3.6986739758500593,16,1483.680489599993
M1-1,M1-1-5101,0.3076923076923077,-7.801144077492195,10,720.5176272000027
M1-1,M1-1-5103,0.9230769230769231,-4.540608760207874,16,2220.739632000001
M1-1,M1-1-5105,0.6153846153846154,-2.25933714468476,16,1374.5944175999994
M1-1,M1-1-5107,0.3076923076923077,-5.448369438076058,14,1174.5574895999985
M1-1,M1-1-5108,0.3076923076923077,-6.414782740043295,12,1091.4652271999994
M1-1,M1-1-5109,0.6153846153846154,-5.344558750619726,17,1773.514214399998
M1-1,M1-1-5111,0.6923076923076923,-2.297216868398724,16,1425.647798400004
M1-1,M1-1-5113,1.0,-0.4616998789369693,20,2859.8136528000045
M1-1,M1-1-5114,0.6923076923076923,-4.431349830340133,15,1328.0473632000017
M1-1,M1-1-5116,0.38461538461538464,-6.925926403299608,12,852.7398384
M1-1,M1-1-5118,0.38461538461538464,-5.816265435948598,13,881.1516768000004
M1-1,M1-1-5121,0.7692307692307693,2.910824655974808,20,1641.3469583999915
M1-1,M1-1-5125,0.6153846153846154,-4.774445201304983,15,1532.8653935999998
M1-1,M1-1-5126,0.38461538461538464,-7.804329137242864,12,715.9563456000013
M1-1,M1-1-5127,0.7692307692307693,-7.22206778573719,12,1027.9919711999953
M1-1,M1-1-5129,0.5384615384615384,-6.144400022523814,13,975.9493968000012
M1-1,M1-1-5134,0.9230769230769231,-1.2052487315565368,20,1884.633628800009
M1-1,M1-1-5136,0.5384615384615384,-5.897469710706338,15,2000.3143248
M1-1,M1-1-5137,0.6923076923076923,-7.20100296012537,12,1578.0385679999972
M1-1,M1-1-5140,0.6923076923076923,-0.8178913738019029,20,1341.6762527999997
M1-1,M1-1-5153,0.9230769230769231,-1.1054625931123772,20,2036.2000704
M1-1,M1-1-5157,0.6153846153846154,-4.006296296296305,16,1246.383935999993
M1-1,M1-1-5169,0.6153846153846154,-0.9359468518075056,20,1836.3829631999904
M1-1,M1-1-5174,0.46153846153846156,-4.125245187068652,16,1210.3333248000058
M1-1,M1-1-5176,0.46153846153846156,-6.737313833355698,11,1228.7433168000014
M1-1,M1-1-5180,0.3076923076923077,-8.950506060952007,9,790.4099784890457
M1-1,M1-1-5182,0.46153846153846156,-7.657224381364695,19,1117.074350399997
M1-1,M1-1-5183,0.6153846153846154,1.1614291824449987,20,1405.8652627122146
M1-1,M1-1-5186,0.15384615384615385,-3.5115097159940176,18,1102.9508639999929
M1-1,M1-1-5191,0.46153846153846156,-2.2501332205540265,15,1299.4157040000075
M1-1,M1-1-5193,0.46153846153846156,-6.653402372895169,12,1347.8861903999973
M1-1,M1-1-5199,0.6923076923076923,-6.646474316641456,12,1622.5207210265971
M1-1,M1-1-5206,0.5384615384615384,0.1259266865181351,20,1605.6260784000087
M1-1,M1-1-5215,0.38461538461538464,-6.836262462323222,12,711.0653327999923
M1-1,M1-1-5219,0.46153846153846156,-4.401004928012374,15,1137.462729599994
M1-1,M1-1-5220,0.3076923076923077,-7.9102923953022675,9,433.90111211868265
M1-1,M1-1-5221,0.38461538461538464,-4.463789704271632,14,752.6114639999947
M1-1,M1-1-5224,0.3076923076923077,-7.5268088253420355,10,891.7030752000034
M1-1,M1-1-5227,0.5384615384615384,-5.1674550614948025,15,1219.8405744000077
M1-1,M1-1-5232,0.8461538461538461,-3.348274910295352,16,1194.6161375999968
M1-1,M1-1-5236,0.6153846153846154,-8.59510641378313,9,379.5755663999975
M1-1,M1-1-5243,0.7692307692307693,-3.281092115335553,18,1292.2165728000032
M1-1,M1-1-5248,0.6153846153846154,-8.895917964898432,7,836.0334576000041
M1-1,M1-1-5249,0.5384615384615384,-6.972431419321855,13,967.5962063999954
M1-1,M1-1-5253,0.5384615384615384,-0.876585567768947,20,1194.890913599991
M1-1,M1-1-5255,0.7692307692307693,-2.285553692035719,19,2424.733334399992
M1-1,M1-1-5256,0.6153846153846154,-1.5791388188890094,18,1504.7283312000018
M1-1,M1-1-5257,0.46153846153846156,-7.512635109951531,11,1032.1136111999915
M1-1,M1-1-5259,0.6923076923076923,-5.385664974619274,14,811.9630800000018
M1-1,M1-1-5265,0.7692307692307693,0.5808228563598399,20,1604.19724319999
M1-1,M1-1-5266,0.7692307692307693,-7.130566668657072,12,920.3347344000042
M1-1,M1-1-5273,0.7692307692307693,-6.066918551819792,15,1149.0582767999942
M1-1,M1-1-5274,0.46153846153846156,-5.61051558997348,14,808.9954991999973
M1-1,M1-1-5275,0.8461538461538461,1.2425464431354778,18,2425.722527999995
M1-1,M1-1-5281,0.38461538461538464,-6.849141900376743,12,787.7278367999978
