bits,blank,intID
"['r8', 'r9', 'r11', 'r15', 'r20', 'r21']",FALSE,intID2070
"['r8', 'r9', 'r12', 'r13', 'r14', 'r18']",FALSE,intID2071
"['r8', 'r9', 'r12', 'r13', 'r17', 'r19']",FALSE,intID2072
"['r8', 'r9', 'r12', 'r15', 'r18', 'r19']",FALSE,intID2073
"['r8', 'r9', 'r12', 'r16', 'r20', 'r21']",FALSE,intID2074
"['r8', 'r9', 'r13', 'r14', 'r15', 'r19']",FALSE,intID2075
"['r8', 'r9', 'r13', 'r14', 'r16', 'r17']",FALSE,intID2076
"['r8', 'r9', 'r17', 'r18', 'r20', 'r21']",FALSE,intID2077
"['r8', 'r10', 'r11', 'r12', 'r14', 'r21']",FALSE,intID2078
"['r8', 'r10', 'r11', 'r15', 'r18', 'r21']",FALSE,intID2079
"['r8', 'r10', 'r11', 'r16', 'r19', 'r21']",FALSE,intID2080
"['r8', 'r10', 'r11', 'r17', 'r20', 'r21']",FALSE,intID2081
"['r8', 'r10', 'r12', 'r13', 'r16', 'r21']",FALSE,intID2082
"['r8', 'r10', 'r12', 'r15', 'r19', 'r21']",FALSE,intID2083
"['r8', 'r10', 'r12', 'r17', 'r18', 'r21']",FALSE,intID2084
"['r8', 'r10', 'r13', 'r14', 'r15', 'r20']",FALSE,intID2085
"['r8', 'r10', 'r13', 'r18', 'r19', 'r20']",FALSE,intID2086
"['r8', 'r10', 'r14', 'r17', 'r19', 'r21']",FALSE,intID2087
"['r8', 'r10', 'r14', 'r18', 'r20', 'r21']",FALSE,intID2088
"['r8', 'r10', 'r15', 'r16', 'r17', 'r21']",FALSE,intID2089
"['r8', 'r11', 'r12', 'r15', 'r17', 'r21']",FALSE,intID2090
"['r8', 'r11', 'r12', 'r19', 'r20', 'r21']",FALSE,intID2091
"['r8', 'r11', 'r13', 'r14', 'r18', 'r21']",FALSE,intID2092
"['r8', 'r11', 'r13', 'r15', 'r16', 'r21']",FALSE,intID2093
"['r8', 'r11', 'r14', 'r15', 'r19', 'r20']",FALSE,intID2094
"['r8', 'r11', 'r17', 'r18', 'r19', 'r21']",FALSE,intID2095
"['r8', 'r12', 'r14', 'r15', 'r16', 'r21']",FALSE,intID2096
"['r8', 'r12', 'r14', 'r18', 'r19', 'r21']",FALSE,intID2097
"['r8', 'r12', 'r16', 'r17', 'r19', 'r21']",FALSE,intID2098
"['r8', 'r13', 'r14', 'r16', 'r19', 'r21']",FALSE,intID2099
"['r8', 'r13', 'r14', 'r17', 'r20', 'r21']",FALSE,intID2100
"['r8', 'r13', 'r15', 'r17', 'r19', 'r20']",FALSE,intID2101
"['r8', 'r13', 'r15', 'r18', 'r20', 'r21']",FALSE,intID2102
"['r8', 'r13', 'r16', 'r17', 'r18', 'r21']",FALSE,intID2103
"['r8', 'r14', 'r15', 'r17', 'r18', 'r21']",FALSE,intID2104
"['r8', 'r15', 'r16', 'r18', 'r19', 'r20']",FALSE,intID2105
"['r9', 'r10', 'r11', 'r12', 'r17', 'r21']",FALSE,intID2106
"['r9', 'r10', 'r11', 'r13', 'r15', 'r20']",FALSE,intID2107
"['r9', 'r10', 'r11', 'r13', 'r16', 'r21']",FALSE,intID2108
"['r9', 'r10', 'r12', 'r14', 'r19', 'r21']",FALSE,intID2109
"['r9', 'r10', 'r12', 'r15', 'r18', 'r21']",FALSE,intID2110
"['r9', 'r10', 'r12', 'r16', 'r18', 'r20']",FALSE,intID2111
"['r9', 'r10', 'r13', 'r14', 'r18', 'r21']",FALSE,intID2112
"['r9', 'r10', 'r13', 'r17', 'r19', 'r20']",FALSE,intID2113
"['r9', 'r10', 'r14', 'r16', 'r17', 'r21']",FALSE,intID2114
"['r9', 'r10', 'r15', 'r16', 'r19', 'r21']",FALSE,intID2115
"['r9', 'r10', 'r15', 'r17', 'r18', 'r20']",FALSE,intID2116
"['r9', 'r10', 'r17', 'r18', 'r19', 'r21']",FALSE,intID2117
"['r9', 'r11', 'r12', 'r13', 'r14', 'r21']",FALSE,intID2118
"['r9', 'r11', 'r12', 'r15', 'r16', 'r20']",FALSE,intID2119
"['r9', 'r11', 'r13', 'r17', 'r18', 'r21']",FALSE,intID2120
"['r9', 'r11', 'r13', 'r19', 'r20', 'r21']",FALSE,intID2121
"['r9', 'r11', 'r14', 'r15', 'r18', 'r20']",FALSE,intID2122
"['r9', 'r11', 'r14', 'r16', 'r19', 'r21']",FALSE,intID2123
"['r9', 'r11', 'r14', 'r17', 'r20', 'r21']",FALSE,intID2124
"['r9', 'r11', 'r15', 'r17', 'r19', 'r21']",FALSE,intID2125
"['r9', 'r12', 'r13', 'r15', 'r19', 'r21']",FALSE,intID2126
"['r9', 'r12', 'r13', 'r16', 'r17', 'r21']",FALSE,intID2127
"['r9', 'r12', 'r13', 'r18', 'r20', 'r21']",FALSE,intID2128
"['r9', 'r12', 'r14', 'r15', 'r17', 'r20']",FALSE,intID2129
"['r9', 'r12', 'r14', 'r16', 'r19', 'r20']",FALSE,intID2130
"['r9', 'r13', 'r14', 'r15', 'r16', 'r21']",FALSE,intID2131
"['r9', 'r13', 'r15', 'r16', 'r18', 'r20']",FALSE,intID2132
"['r9', 'r13', 'r16', 'r18', 'r19', 'r21']",FALSE,intID2133
"['r9', 'r14', 'r16', 'r18', 'r20', 'r21']",FALSE,intID2134
"['r9', 'r15', 'r16', 'r17', 'r20', 'r21']",FALSE,intID2135
"['r9', 'r16', 'r17', 'r18', 'r19', 'r20']",FALSE,intID2136
"['r10', 'r11', 'r12', 'r13', 'r14', 'r15']",FALSE,intID2137
"['r10', 'r11', 'r12', 'r13', 'r16', 'r19']",FALSE,intID2138
"['r10', 'r11', 'r12', 'r13', 'r17', 'r18']",FALSE,intID2139
"['r10', 'r11', 'r14', 'r15', 'r16', 'r19']",FALSE,intID2140
"['r10', 'r11', 'r14', 'r15', 'r17', 'r18']",FALSE,intID2141
"['r10', 'r11', 'r15', 'r16', 'r20', 'r21']",FALSE,intID2142
"['r10', 'r11', 'r16', 'r17', 'r18', 'r19']",FALSE,intID2143
"['r10', 'r11', 'r18', 'r19', 'r20', 'r21']",FALSE,intID2144
"['r10', 'r12', 'r14', 'r15', 'r20', 'r21']",FALSE,intID2145
"['r10', 'r12', 'r14', 'r17', 'r18', 'r19']",FALSE,intID2146
"['r10', 'r12', 'r15', 'r16', 'r17', 'r19']",FALSE,intID2147
"['r10', 'r12', 'r16', 'r19', 'r20', 'r21']",FALSE,intID2148
"['r10', 'r13', 'r14', 'r15', 'r16', 'r18']",FALSE,intID2149
"['r10', 'r13', 'r14', 'r16', 'r17', 'r19']",FALSE,intID2150
"['r10', 'r13', 'r15', 'r17', 'r18', 'r19']",FALSE,intID2151
"['r10', 'r13', 'r15', 'r17', 'r20', 'r21']",FALSE,intID2152
"['r10', 'r13', 'r16', 'r18', 'r20', 'r21']",FALSE,intID2153
"['r11', 'r12', 'r13', 'r15', 'r20', 'r21']",FALSE,intID2154
"['r11', 'r12', 'r13', 'r18', 'r19', 'r20']",FALSE,intID2155
"['r11', 'r12', 'r14', 'r15', 'r17', 'r19']",FALSE,intID2156
"['r11', 'r12', 'r14', 'r16', 'r17', 'r18']",FALSE,intID2157
"['r11', 'r12', 'r15', 'r16', 'r18', 'r19']",FALSE,intID2158
"['r11', 'r13', 'r14', 'r17', 'r18', 'r19']",FALSE,intID2159
"['r11', 'r13', 'r15', 'r16', 'r17', 'r19']",FALSE,intID2160
"['r11', 'r14', 'r16', 'r17', 'r19', 'r20']",FALSE,intID2161
"['r12', 'r13', 'r14', 'r15', 'r16', 'r19']",FALSE,intID2162
"['r12', 'r13', 'r14', 'r16', 'r20', 'r21']",FALSE,intID2163
"['r12', 'r13', 'r15', 'r17', 'r18', 'r20']",FALSE,intID2164
"['r12', 'r13', 'r16', 'r17', 'r18', 'r19']",FALSE,intID2165
"['r12', 'r15', 'r17', 'r19', 'r20', 'r21']",FALSE,intID2166
"['r12', 'r16', 'r17', 'r18', 'r20', 'r21']",FALSE,intID2167
"['r13', 'r14', 'r15', 'r19', 'r20', 'r21']",FALSE,intID2168
"['r13', 'r16', 'r17', 'r19', 'r20', 'r21']",FALSE,intID2169
"['r14', 'r15', 'r16', 'r17', 'r18', 'r19']",FALSE,intID2170
"['r14', 'r17', 'r18', 'r19', 'r20', 'r21']",FALSE,intID2171
"['r1', 'r2', 'r3', 'r5', 'r14', 'r16']",TRUE,blank1
"['r1', 'r2', 'r3', 'r8', 'r11', 'r19']",TRUE,blank2
"['r1', 'r2', 'r3', 'r9', 'r10', 'r18']",TRUE,blank3
"['r1', 'r2', 'r3', 'r15', 'r18', 'r21']",TRUE,blank4
"['r1', 'r2', 'r4', 'r6', 'r10', 'r17']",TRUE,blank5
"['r1', 'r2', 'r4', 'r7', 'r10', 'r14']",TRUE,blank6
"['r1', 'r2', 'r4', 'r11', 'r16', 'r21']",TRUE,blank7
"['r1', 'r2', 'r6', 'r12', 'r19', 'r21']",TRUE,blank8
"['r1', 'r2', 'r7', 'r9', 'r15', 'r17']",TRUE,blank9
"['r1', 'r2', 'r9', 'r12', 'r13', 'r21']",TRUE,blank10
"['r1', 'r2', 'r11', 'r12', 'r16', 'r19']",TRUE,blank11
"['r1', 'r2', 'r14', 'r15', 'r16', 'r18']",TRUE,blank12
"['r1', 'r2', 'r14', 'r16', 'r17', 'r19']",TRUE,blank13
"['r1', 'r3', 'r4', 'r7', 'r15', 'r17']",TRUE,blank14
"['r1', 'r3', 'r4', 'r8', 'r12', 'r15']",TRUE,blank15
"['r1', 'r3', 'r4', 'r13', 'r19', 'r21']",TRUE,blank16
"['r1', 'r3', 'r5', 'r6', 'r12', 'r15']",TRUE,blank17
"['r1', 'r3', 'r5', 'r7', 'r16', 'r17']",TRUE,blank18
"['r1', 'r3', 'r5', 'r7', 'r18', 'r19']",TRUE,blank19
"['r1', 'r3', 'r5', 'r9', 'r11', 'r19']",TRUE,blank20
"['r1', 'r3', 'r6', 'r7', 'r13', 'r18']",TRUE,blank21
"['r1', 'r3', 'r6', 'r8', 'r10', 'r14']",TRUE,blank22
"['r1', 'r3', 'r7', 'r8', 'r10', 'r19']",TRUE,blank23
"['r1', 'r3', 'r8', 'r9', 'r14', 'r15']",TRUE,blank24
"['r1', 'r3', 'r8', 'r9', 'r16', 'r17']",TRUE,blank25
"['r1', 'r4', 'r6', 'r7', 'r14', 'r19']",TRUE,blank26
"['r1', 'r4', 'r6', 'r8', 'r16', 'r17']",TRUE,blank27
"['r1', 'r4', 'r6', 'r9', 'r16', 'r18']",TRUE,blank28
"['r1', 'r4', 'r7', 'r9', 'r12', 'r13']",TRUE,blank29
"['r1', 'r5', 'r6', 'r8', 'r15', 'r16']",TRUE,blank30
"['r1', 'r5', 'r7', 'r8', 'r11', 'r14']",TRUE,blank31
"['r1', 'r5', 'r7', 'r11', 'r13', 'r21']",TRUE,blank32
"['r1', 'r5', 'r8', 'r9', 'r12', 'r19']",TRUE,blank33
"['r1', 'r6', 'r7', 'r8', 'r11', 'r15']",TRUE,blank34
"['r1', 'r6', 'r7', 'r9', 'r16', 'r19']",TRUE,blank35
"['r1', 'r6', 'r7', 'r14', 'r15', 'r21']",TRUE,blank36
"['r1', 'r6', 'r8', 'r9', 'r13', 'r18']",TRUE,blank37
"['r1', 'r6', 'r11', 'r12', 'r13', 'r19']",TRUE,blank38
"['r1', 'r7', 'r13', 'r16', 'r18', 'r19']",TRUE,blank39
"['r1', 'r8', 'r9', 'r11', 'r17', 'r21']",TRUE,blank40
"['r1', 'r8', 'r12', 'r15', 'r17', 'r18']",TRUE,blank41
"['r1', 'r8', 'r14', 'r15', 'r17', 'r19']",TRUE,blank42
"['r1', 'r10', 'r15', 'r17', 'r19', 'r21']",TRUE,blank43
"['r1', 'r16', 'r17', 'r18', 'r19', 'r21']",TRUE,blank44
"['r2', 'r3', 'r4', 'r7', 'r15', 'r16']",TRUE,blank45
"['r2', 'r3', 'r5', 'r6', 'r17', 'r18']",TRUE,blank46
"['r2', 'r3', 'r5', 'r11', 'r15', 'r21']",TRUE,blank47
"['r2', 'r3', 'r5', 'r12', 'r13', 'r21']",TRUE,blank48
"['r2', 'r3', 'r6', 'r7', 'r13', 'r15']",TRUE,blank49
"['r2', 'r3', 'r6', 'r9', 'r10', 'r16']",TRUE,blank50
"['r2', 'r3', 'r7', 'r8', 'r13', 'r18']",TRUE,blank51
"['r2', 'r3', 'r7', 'r9', 'r14', 'r15']",TRUE,blank52
"['r2', 'r3', 'r13', 'r14', 'r16', 'r17']",TRUE,blank53
"['r2', 'r4', 'r5', 'r6', 'r14', 'r19']",TRUE,blank54
"['r2', 'r4', 'r5', 'r9', 'r13', 'r18']",TRUE,blank55
"['r2', 'r4', 'r6', 'r9', 'r10', 'r11']",TRUE,blank56
"['r2', 'r4', 'r8', 'r15', 'r18', 'r21']",TRUE,blank57
"['r2', 'r4', 'r9', 'r12', 'r14', 'r21']",TRUE,blank58
"['r2', 'r5', 'r6', 'r7', 'r8', 'r21']",TRUE,blank59
"['r2', 'r5', 'r6', 'r13', 'r16', 'r21']",TRUE,blank60
"['r2', 'r5', 'r8', 'r9', 'r14', 'r15']",TRUE,blank61
"['r2', 'r5', 'r8', 'r9', 'r16', 'r17']",TRUE,blank62
"['r2', 'r5', 'r10', 'r11', 'r16', 'r19']",TRUE,blank63
"['r2', 'r6', 'r7', 'r9', 'r13', 'r17']",TRUE,blank64
"['r2', 'r6', 'r7', 'r12', 'r18', 'r21']",TRUE,blank65
"['r2', 'r6', 'r8', 'r9', 'r11', 'r19']",TRUE,blank66
"['r2', 'r6', 'r8', 'r9', 'r13', 'r14']",TRUE,blank67
"['r2', 'r6', 'r10', 'r11', 'r12', 'r18']",TRUE,blank68
"['r2', 'r7', 'r9', 'r11', 'r12', 'r21']",TRUE,blank69
"['r2', 'r7', 'r10', 'r13', 'r17', 'r19']",TRUE,blank70
"['r2', 'r7', 'r12', 'r14', 'r15', 'r19']",TRUE,blank71
"['r2', 'r9', 'r10', 'r14', 'r17', 'r18']",TRUE,blank72
"['r2', 'r9', 'r12', 'r13', 'r16', 'r18']",TRUE,blank73
"['r2', 'r10', 'r13', 'r14', 'r15', 'r21']",TRUE,blank74
"['r3', 'r4', 'r5', 'r8', 'r14', 'r16']",TRUE,blank75
"['r3', 'r4', 'r6', 'r8', 'r13', 'r18']",TRUE,blank76
"['r3', 'r4', 'r6', 'r8', 'r15', 'r19']",TRUE,blank77
"['r3', 'r4', 'r6', 'r10', 'r13', 'r21']",TRUE,blank78
"['r3', 'r4', 'r6', 'r15', 'r17', 'r21']",TRUE,blank79
"['r3', 'r4', 'r7', 'r9', 'r10', 'r19']",TRUE,blank80
"['r3', 'r4', 'r7', 'r9', 'r16', 'r18']",TRUE,blank81
"['r3', 'r5', 'r6', 'r7', 'r12', 'r19']",TRUE,blank82
"['r3', 'r5', 'r6', 'r8', 'r12', 'r13']",TRUE,blank83
"['r3', 'r5', 'r6', 'r9', 'r10', 'r14']",TRUE,blank84
"['r3', 'r5', 'r6', 'r9', 'r15', 'r18']",TRUE,blank85
"['r3', 'r5', 'r7', 'r9', 'r10', 'r17']",TRUE,blank86
"['r3', 'r5', 'r13', 'r14', 'r15', 'r16']",TRUE,blank87
"['r3', 'r6', 'r7', 'r8', 'r14', 'r17']",TRUE,blank88
"['r3', 'r6', 'r8', 'r12', 'r16', 'r21']",TRUE,blank89
"['r3', 'r6', 'r9', 'r18', 'r19', 'r21']",TRUE,blank90
"['r3', 'r6', 'r10', 'r12', 'r17', 'r19']",TRUE,blank91
"['r3', 'r6', 'r10', 'r16', 'r18', 'r19']",TRUE,blank92
"['r3', 'r6', 'r11', 'r15', 'r16', 'r17']",TRUE,blank93
"['r3', 'r7', 'r8', 'r9', 'r11', 'r18']",TRUE,blank94
"['r3', 'r7', 'r10', 'r11', 'r12', 'r14']",TRUE,blank95
"['r3', 'r7', 'r10', 'r12', 'r13', 'r16']",TRUE,blank96
"['r3', 'r7', 'r11', 'r12', 'r15', 'r17']",TRUE,blank97
"['r3', 'r8', 'r11', 'r13', 'r14', 'r19']",TRUE,blank98
"['r3', 'r8', 'r15', 'r16', 'r17', 'r19']",TRUE,blank99
"['r3', 'r10', 'r14', 'r17', 'r18', 'r21']",TRUE,blank100
"['r3', 'r12', 'r15', 'r16', 'r19', 'r21']",TRUE,blank101
"['r4', 'r5', 'r6', 'r8', 'r11', 'r12']",TRUE,blank102
"['r4', 'r5', 'r6', 'r9', 'r15', 'r16']",TRUE,blank103
"['r4', 'r5', 'r7', 'r8', 'r14', 'r15']",TRUE,blank104
"['r4', 'r5', 'r10', 'r14', 'r18', 'r19']",TRUE,blank105
"['r4', 'r5', 'r11', 'r13', 'r15', 'r17']",TRUE,blank106
"['r4', 'r5', 'r12', 'r15', 'r18', 'r19']",TRUE,blank107
"['r4', 'r6', 'r7', 'r11', 'r17', 'r21']",TRUE,blank108
"['r4', 'r6', 'r8', 'r9', 'r15', 'r17']",TRUE,blank109
"['r4', 'r6', 'r9', 'r11', 'r13', 'r21']",TRUE,blank110
"['r4', 'r6', 'r10', 'r12', 'r14', 'r15']",TRUE,blank111
"['r4', 'r6', 'r13', 'r14', 'r15', 'r18']",TRUE,blank112
"['r4', 'r7', 'r8', 'r9', 'r10', 'r16']",TRUE,blank113
"['r4', 'r7', 'r8', 'r12', 'r19', 'r21']",TRUE,blank114
"['r4', 'r9', 'r10', 'r12', 'r15', 'r19']",TRUE,blank115
"['r4', 'r9', 'r11', 'r14', 'r16', 'r17']",TRUE,blank116
"['r4', 'r9', 'r12', 'r14', 'r15', 'r16']",TRUE,blank117
"['r4', 'r10', 'r11', 'r12', 'r13', 'r21']",TRUE,blank118
"['r4', 'r10', 'r11', 'r14', 'r16', 'r21']",TRUE,blank119
"['r4', 'r10', 'r11', 'r17', 'r18', 'r21']",TRUE,blank120
"['r4', 'r12', 'r13', 'r15', 'r17', 'r21']",TRUE,blank121
"['r5', 'r6', 'r7', 'r12', 'r15', 'r21']",TRUE,blank122
"['r5', 'r6', 'r9', 'r11', 'r17', 'r21']",TRUE,blank123
"['r5', 'r6', 'r10', 'r11', 'r14', 'r18']",TRUE,blank124
"['r5', 'r6', 'r11', 'r12', 'r16', 'r17']",TRUE,blank125
"['r5', 'r6', 'r12', 'r15', 'r17', 'r19']",TRUE,blank126
"['r5', 'r6', 'r13', 'r15', 'r17', 'r18']",TRUE,blank127
"['r5', 'r6', 'r14', 'r15', 'r16', 'r19']",TRUE,blank128
"['r5', 'r7', 'r11', 'r14', 'r15', 'r16']",TRUE,blank129
"['r5', 'r8', 'r10', 'r11', 'r17', 'r18']",TRUE,blank130
"['r5', 'r8', 'r10', 'r12', 'r15', 'r16']",TRUE,blank131
"['r5', 'r8', 'r10', 'r12', 'r17', 'r19']",TRUE,blank132
"['r5', 'r8', 'r10', 'r13', 'r15', 'r18']",TRUE,blank133
"['r5', 'r8', 'r10', 'r14', 'r15', 'r17']",TRUE,blank134
"['r5', 'r8', 'r12', 'r13', 'r14', 'r16']",TRUE,blank135
"['r5', 'r9', 'r11', 'r12', 'r13', 'r15']",TRUE,blank136
"['r5', 'r11', 'r12', 'r18', 'r19', 'r21']",TRUE,blank137
"['r5', 'r12', 'r14', 'r16', 'r18', 'r21']",TRUE,blank138
"['r6', 'r7', 'r8', 'r9', 'r12', 'r13']",TRUE,blank139
"['r6', 'r7', 'r9', 'r14', 'r16', 'r21']",TRUE,blank140
"['r6', 'r7', 'r10', 'r15', 'r17', 'r19']",TRUE,blank141
"['r6', 'r7', 'r11', 'r13', 'r18', 'r19']",TRUE,blank142
"['r6', 'r8', 'r10', 'r11', 'r12', 'r17']",TRUE,blank143
"['r6', 'r8', 'r10', 'r11', 'r13', 'r16']",TRUE,blank144
"['r6', 'r10', 'r12', 'r13', 'r14', 'r21']",TRUE,blank145
"['r6', 'r13', 'r14', 'r16', 'r18', 'r21']",TRUE,blank146
"['r7', 'r8', 'r11', 'r13', 'r15', 'r19']",TRUE,blank147
"['r7', 'r9', 'r10', 'r11', 'r12', 'r13']",TRUE,blank148
"['r7', 'r9', 'r12', 'r16', 'r17', 'r18']",TRUE,blank149
"['r7', 'r10', 'r12', 'r14', 'r17', 'r21']",TRUE,blank150
"['r7', 'r14', 'r16', 'r17', 'r19', 'r21']",TRUE,blank151
"['r8', 'r9', 'r10', 'r13', 'r16', 'r19']",TRUE,blank152
"['r8', 'r9', 'r11', 'r15', 'r16', 'r19']",TRUE,blank153
"['r8', 'r11', 'r12', 'r16', 'r18', 'r21']",TRUE,blank154
"['r8', 'r11', 'r14', 'r16', 'r17', 'r21']",TRUE,blank155
"['r9', 'r10', 'r11', 'r14', 'r15', 'r21']",TRUE,blank156
"['r9', 'r12', 'r14', 'r17', 'r18', 'r21']",TRUE,blank157
"['r9', 'r13', 'r14', 'r17', 'r19', 'r21']",TRUE,blank158
"['r9', 'r14', 'r15', 'r18', 'r19', 'r21']",TRUE,blank159
