generations,edit_rate,iteration,site_edit_frac
79,0.029,8,0.9
80,0.028,8,0.9
81,0.028,8,0.9
82,0.026000000000000002,8,0.9
83,0.026000000000000002,8,0.9
84,0.026000000000000002,8,0.9
85,0.026000000000000002,8,0.9
86,0.026000000000000002,8,0.9
87,0.029,8,0.9
88,0.029,8,0.9
89,0.027,8,0.9
90,0.027,8,0.9
91,0.027,8,0.9
92,0.027,8,0.9
93,0.024,8,0.9
94,0.024,8,0.9
95,0.024,8,0.9
96,0.024,8,0.9
97,0.024,8,0.9
98,0.024,8,0.9
99,0.024,8,0.9
100,0.022,8,0.9
2,0.297,9,0.5
3,0.215,9,0.5
4,0.139,9,0.5
5,0.132,9,0.5
6,0.11900000000000001,9,0.5
7,0.10200000000000001,9,0.5
8,0.078,9,0.5
9,0.08,9,0.5
10,0.073,9,0.5
11,0.062,9,0.5
12,0.056,9,0.5
13,0.051000000000000004,9,0.5
14,0.05,9,0.5
15,0.045,9,0.5
16,0.043000000000000003,9,0.5
17,0.037,9,0.5
18,0.04,9,0.5
19,0.038,9,0.5
20,0.038,9,0.5
21,0.031,9,0.5
22,0.036000000000000004,9,0.5
23,0.036000000000000004,9,0.5
24,0.036000000000000004,9,0.5
25,0.029,9,0.5
26,0.025,9,0.5
27,0.027,9,0.5
28,0.024,9,0.5
29,0.022,9,0.5
30,0.026000000000000002,9,0.5
31,0.026000000000000002,9,0.5
32,0.021,9,0.5
33,0.021,9,0.5
34,0.021,9,0.5
35,0.019,9,0.5
36,0.018000000000000002,9,0.5
37,0.018000000000000002,9,0.5
38,0.018000000000000002,9,0.5
39,0.018000000000000002,9,0.5
40,0.017,9,0.5
41,0.016,9,0.5
42,0.016,9,0.5
43,0.016,9,0.5
44,0.016,9,0.5
45,0.016,9,0.5
46,0.015,9,0.5
47,0.015,9,0.5
48,0.015,9,0.5
49,0.015,9,0.5
50,0.015,9,0.5
51,0.014,9,0.5
52,0.014,9,0.5
53,0.013000000000000001,9,0.5
54,0.013000000000000001,9,0.5
55,0.013000000000000001,9,0.5
56,0.013000000000000001,9,0.5
57,0.013000000000000001,9,0.5
58,0.013000000000000001,9,0.5
59,0.013000000000000001,9,0.5
60,0.013000000000000001,9,0.5
61,0.012,9,0.5
62,0.012,9,0.5
63,0.012,9,0.5
64,0.012,9,0.5
65,0.011,9,0.5
66,0.011,9,0.5
67,0.01,9,0.5
68,0.01,9,0.5
69,0.01,9,0.5
70,0.01,9,0.5
71,0.01,9,0.5
72,0.01,9,0.5
73,0.01,9,0.5
74,0.01,9,0.5
75,0.01,9,0.5
76,0.01,9,0.5
77,0.01,9,0.5
78,0.01,9,0.5
79,0.01,9,0.5
80,0.01,9,0.5
81,0.01,9,0.5
82,0.009000000000000001,9,0.5
83,0.009000000000000001,9,0.5
84,0.009000000000000001,9,0.5
85,0.009000000000000001,9,0.5
86,0.009000000000000001,9,0.5
87,0.009000000000000001,9,0.5
88,0.009000000000000001,9,0.5
89,0.009000000000000001,9,0.5
90,0.009000000000000001,9,0.5
91,0.009000000000000001,9,0.5
92,0.009000000000000001,9,0.5
93,0.009000000000000001,9,0.5
94,0.009000000000000001,9,0.5
95,0.008,9,0.5
96,0.008,9,0.5
97,0.006,9,0.5
98,0.006,9,0.5
99,0.006,9,0.5
100,0.006,9,0.5
3,0.273,9,0.6
4,0.20700000000000002,9,0.6
5,0.171,9,0.6
6,0.147,9,0.6
7,0.123,9,0.6
8,0.106,9,0.6
9,0.10200000000000001,9,0.6
10,0.099,9,0.6
11,0.082,9,0.6
12,0.068,9,0.6
13,0.073,9,0.6
14,0.063,9,0.6
15,0.067,9,0.6
16,0.057,9,0.6
17,0.053,9,0.6
18,0.048,9,0.6
19,0.049,9,0.6
20,0.043000000000000003,9,0.6
21,0.046,9,0.6
22,0.046,9,0.6
23,0.04,9,0.6
24,0.039,9,0.6
25,0.038,9,0.6
26,0.038,9,0.6
27,0.032,9,0.6
28,0.032,9,0.6
29,0.032,9,0.6
30,0.032,9,0.6
31,0.032,9,0.6
32,0.029,9,0.6
33,0.03,9,0.6
34,0.027,9,0.6
35,0.028,9,0.6
36,0.028,9,0.6
37,0.028,9,0.6
38,0.022,9,0.6
39,0.024,9,0.6
40,0.024,9,0.6
41,0.024,9,0.6
42,0.021,9,0.6
43,0.021,9,0.6
44,0.02,9,0.6
45,0.02,9,0.6
46,0.02,9,0.6
47,0.02,9,0.6
48,0.019,9,0.6
49,0.019,9,0.6
50,0.019,9,0.6
51,0.019,9,0.6
52,0.018000000000000002,9,0.6
53,0.016,9,0.6
54,0.016,9,0.6
55,0.016,9,0.6
56,0.016,9,0.6
57,0.016,9,0.6
58,0.016,9,0.6
59,0.015,9,0.6
60,0.015,9,0.6
61,0.015,9,0.6
62,0.015,9,0.6
63,0.015,9,0.6
64,0.015,9,0.6
65,0.015,9,0.6
66,0.015,9,0.6
67,0.014,9,0.6
68,0.013000000000000001,9,0.6
69,0.013000000000000001,9,0.6
70,0.013000000000000001,9,0.6
71,0.013000000000000001,9,0.6
72,0.014,9,0.6
73,0.013000000000000001,9,0.6
74,0.013000000000000001,9,0.6
75,0.013000000000000001,9,0.6
76,0.014,9,0.6
77,0.012,9,0.6
78,0.012,9,0.6
79,0.012,9,0.6
80,0.012,9,0.6
81,0.012,9,0.6
82,0.012,9,0.6
83,0.012,9,0.6
84,0.012,9,0.6
85,0.012,9,0.6
86,0.012,9,0.6
87,0.011,9,0.6
88,0.011,9,0.6
89,0.011,9,0.6
90,0.011,9,0.6
91,0.011,9,0.6
92,0.011,9,0.6
93,0.011,9,0.6
94,0.011,9,0.6
95,0.011,9,0.6
96,0.01,9,0.6
97,0.01,9,0.6
98,0.01,9,0.6
99,0.01,9,0.6
100,0.01,9,0.6
4,0.263,9,0.7
5,0.217,9,0.7
6,0.17500000000000002,9,0.7
7,0.15,9,0.7
8,0.147,9,0.7
9,0.13,9,0.7
10,0.112,9,0.7
11,0.10300000000000001,9,0.7
12,0.097,9,0.7
13,0.09,9,0.7
14,0.085,9,0.7
15,0.08,9,0.7
16,0.068,9,0.7
17,0.065,9,0.7
18,0.066,9,0.7
19,0.067,9,0.7
20,0.061,9,0.7
21,0.055,9,0.7
22,0.054,9,0.7
23,0.052000000000000005,9,0.7
24,0.047,9,0.7
25,0.049,9,0.7
26,0.045,9,0.7
27,0.044,9,0.7
28,0.046,9,0.7
29,0.04,9,0.7
30,0.037,9,0.7
31,0.039,9,0.7
32,0.041,9,0.7
33,0.038,9,0.7
34,0.034,9,0.7
35,0.034,9,0.7
36,0.034,9,0.7
37,0.031,9,0.7
38,0.032,9,0.7
39,0.032,9,0.7
40,0.032,9,0.7
41,0.029,9,0.7
42,0.03,9,0.7
43,0.03,9,0.7
44,0.027,9,0.7
45,0.025,9,0.7
46,0.028,9,0.7
47,0.025,9,0.7
48,0.028,9,0.7
49,0.023,9,0.7
50,0.023,9,0.7
51,0.023,9,0.7
52,0.026000000000000002,9,0.7
53,0.022,9,0.7
54,0.024,9,0.7
55,0.024,9,0.7
56,0.021,9,0.7
57,0.021,9,0.7
58,0.021,9,0.7
59,0.021,9,0.7
60,0.02,9,0.7
61,0.02,9,0.7
62,0.02,9,0.7
63,0.019,9,0.7
64,0.019,9,0.7
65,0.018000000000000002,9,0.7
66,0.018000000000000002,9,0.7
67,0.016,9,0.7
68,0.016,9,0.7
69,0.016,9,0.7
70,0.016,9,0.7
71,0.017,9,0.7
72,0.017,9,0.7
73,0.017,9,0.7
74,0.017,9,0.7
75,0.017,9,0.7
76,0.017,9,0.7
77,0.017,9,0.7
78,0.017,9,0.7
79,0.017,9,0.7
80,0.017,9,0.7
81,0.017,9,0.7
82,0.017,9,0.7
83,0.017,9,0.7
84,0.017,9,0.7
85,0.015,9,0.7
86,0.015,9,0.7
87,0.015,9,0.7
88,0.015,9,0.7
89,0.013000000000000001,9,0.7
90,0.013000000000000001,9,0.7
91,0.013000000000000001,9,0.7
92,0.013000000000000001,9,0.7
93,0.013000000000000001,9,0.7
94,0.014,9,0.7
95,0.014,9,0.7
96,0.014,9,0.7
97,0.014,9,0.7
98,0.014,9,0.7
99,0.014,9,0.7
100,0.014,9,0.7
5,0.277,9,0.8
6,0.234,9,0.8
7,0.20400000000000001,9,0.8
8,0.176,9,0.8
9,0.165,9,0.8
10,0.154,9,0.8
11,0.14100000000000001,9,0.8
12,0.121,9,0.8
13,0.117,9,0.8
14,0.113,9,0.8
15,0.106,9,0.8
16,0.095,9,0.8
17,0.08700000000000001,9,0.8
18,0.09,9,0.8
19,0.08,9,0.8
20,0.085,9,0.8
21,0.07100000000000001,9,0.8
22,0.068,9,0.8
23,0.073,9,0.8
24,0.066,9,0.8
25,0.063,9,0.8
26,0.06,9,0.8
27,0.061,9,0.8
28,0.058,9,0.8
29,0.057,9,0.8
30,0.053,9,0.8
31,0.052000000000000005,9,0.8
32,0.047,9,0.8
33,0.049,9,0.8
34,0.046,9,0.8
35,0.046,9,0.8
36,0.043000000000000003,9,0.8
37,0.043000000000000003,9,0.8
38,0.042,9,0.8
39,0.042,9,0.8
40,0.04,9,0.8
41,0.04,9,0.8
42,0.039,9,0.8
43,0.039,9,0.8
44,0.035,9,0.8
45,0.033,9,0.8
46,0.035,9,0.8
47,0.035,9,0.8
48,0.034,9,0.8
49,0.031,9,0.8
50,0.032,9,0.8
51,0.031,9,0.8
52,0.031,9,0.8
53,0.031,9,0.8
54,0.029,9,0.8
55,0.029,9,0.8
56,0.029,9,0.8
57,0.03,9,0.8
58,0.025,9,0.8
59,0.025,9,0.8
60,0.027,9,0.8
61,0.028,9,0.8
62,0.028,9,0.8
63,0.028,9,0.8
64,0.028,9,0.8
65,0.024,9,0.8
66,0.023,9,0.8
67,0.023,9,0.8
68,0.023,9,0.8
69,0.023,9,0.8
70,0.023,9,0.8
71,0.023,9,0.8
72,0.022,9,0.8
73,0.021,9,0.8
74,0.021,9,0.8
75,0.021,9,0.8
76,0.021,9,0.8
77,0.021,9,0.8
78,0.021,9,0.8
79,0.021,9,0.8
80,0.02,9,0.8
81,0.02,9,0.8
82,0.02,9,0.8
83,0.019,9,0.8
84,0.019,9,0.8
85,0.019,9,0.8
86,0.019,9,0.8
87,0.018000000000000002,9,0.8
88,0.016,9,0.8
89,0.016,9,0.8
90,0.016,9,0.8
91,0.016,9,0.8
92,0.016,9,0.8
93,0.016,9,0.8
94,0.016,9,0.8
95,0.017,9,0.8
96,0.017,9,0.8
97,0.017,9,0.8
98,0.017,9,0.8
99,0.017,9,0.8
100,0.017,9,0.8
7,0.278,9,0.9
8,0.259,9,0.9
9,0.249,9,0.9
10,0.224,9,0.9
11,0.196,9,0.9
12,0.192,9,0.9
13,0.17200000000000001,9,0.9
14,0.153,9,0.9
15,0.14300000000000002,9,0.9
16,0.128,9,0.9
17,0.137,9,0.9
18,0.129,9,0.9
19,0.112,9,0.9
20,0.114,9,0.9
21,0.109,9,0.9
22,0.097,9,0.9
23,0.099,9,0.9
24,0.1,9,0.9
25,0.09,9,0.9
26,0.077,9,0.9
27,0.088,9,0.9
28,0.082,9,0.9
29,0.078,9,0.9
30,0.073,9,0.9
31,0.07200000000000001,9,0.9
32,0.065,9,0.9
33,0.065,9,0.9
34,0.076,9,0.9
35,0.067,9,0.9
36,0.062,9,0.9
37,0.063,9,0.9
38,0.059000000000000004,9,0.9
39,0.056,9,0.9
40,0.056,9,0.9
41,0.058,9,0.9
42,0.051000000000000004,9,0.9
43,0.053,9,0.9
44,0.05,9,0.9
45,0.05,9,0.9
46,0.047,9,0.9
47,0.052000000000000005,9,0.9
48,0.046,9,0.9
49,0.043000000000000003,9,0.9
50,0.049,9,0.9
51,0.043000000000000003,9,0.9
52,0.045,9,0.9
53,0.043000000000000003,9,0.9
54,0.043000000000000003,9,0.9
55,0.044,9,0.9
56,0.041,9,0.9
57,0.042,9,0.9
58,0.042,9,0.9
59,0.042,9,0.9
60,0.04,9,0.9
61,0.04,9,0.9
62,0.04,9,0.9
63,0.038,9,0.9
64,0.038,9,0.9
65,0.033,9,0.9
66,0.033,9,0.9
67,0.033,9,0.9
68,0.033,9,0.9
69,0.033,9,0.9
70,0.034,9,0.9
71,0.032,9,0.9
72,0.032,9,0.9
73,0.031,9,0.9
74,0.031,9,0.9
75,0.029,9,0.9
76,0.029,9,0.9
77,0.029,9,0.9
78,0.029,9,0.9
79,0.029,9,0.9
80,0.029,9,0.9
81,0.029,9,0.9
82,0.03,9,0.9
83,0.03,9,0.9
84,0.03,9,0.9
85,0.03,9,0.9
86,0.03,9,0.9
87,0.025,9,0.9
88,0.028,9,0.9
89,0.028,9,0.9
90,0.028,9,0.9
91,0.026000000000000002,9,0.9
92,0.026000000000000002,9,0.9
93,0.026000000000000002,9,0.9
94,0.026000000000000002,9,0.9
95,0.024,9,0.9
96,0.024,9,0.9
97,0.024,9,0.9
98,0.024,9,0.9
99,0.024,9,0.9
100,0.024,9,0.9
